Customer,WO #,Invoice #,Date,Due Date,Total,Balance,Invoice Pay Status,WO Description,Summary
"""Ballenisles CC-Cult, Mem Lge, Rac Cntr""",2108,i2008,2026-05-05 12:00 AM,2026-06-04 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR MAY 2026/ \CRNote: need to verify how many 16x25x1?\CRJAN, MAR, MAY, JUL, SEP,  AND NOV \CRIn-depth Service Including Filters 12","INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Robert/Sammy.\CRCleared drains, cleaned drain pans, changed filters, and checked all elec"
"""Ballenisles CC-Cult, Mem Lge, Rac Cntr""",2123,i2032,2026-05-06 12:00 AM,2026-06-05 12:00 AM,0.00,0.00,NON-BILLABLE,RACQUET'S ICE DISPENSER-CONTSTANTLY DRIPPING WATER/\CRRob emailed service call.,"RACQUET'S ICE DISPENSER-CONTSTANTLY DRIPPING WATER/\CRDrain line on the ice machine bin needed to be cleared. Drain line under counter, also needed to b"
"""Ballenisles CC-Cult, Mem Lge, Rac Cntr""",2230,i2115,2026-06-01 12:00 AM,2026-07-01 12:00 AM,550.00,550.00,OVERDUE,"Paid RSC Service Agreement monthly invoice.\CRCultural Center, Member Lounge, and Racquet Shop\CRPaid ACH on 6/9/2026 part of amount $13857.22. \CR","RSC Service Agreement monthly invoice.\CRCultural Center, Member Lounge, and Racquet Shop\CR"
"""Ballenisles CC-Cult, Mem Lge, Rac Cntr""",2383,i2242,2026-07-01 12:00 AM,2026-07-31 12:00 AM,550.00,550.00,DUE,"Paid RSC Service Agreement monthly invoice.\CRCultural Center, Member Lounge, and Racquet Shop\CRPaid ACH on 7/9/2026 part of amount $14143.25.","RSC Service Agreement monthly invoice.\CRCultural Center, Member Lounge, and Racquet Shop\CR"
"""Ballenisles CC-Cult, Mem Lge, Rac Cntr""",2401,i2263,2026-07-08 12:00 AM,2026-08-07 12:00 AM,0.00,0.00,NON-BILLABLE,"Note: need to verify how many 16x25x1?\CRINDEPTH A/C MAINTENANCE FOR JULY 2026/\CRJAN, MAR, MAY, JUL, SEP,  AND NOV \CRIn-depth Service Including Filters 12",INDEPTH A/C MAINTENANCE FOR JULY 2026/\CRRaquet and lounge done.
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",1610,i1557,2026-01-01 12:00 AM,2026-01-31 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 01/9/2026 part of amount of $11070.00","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",1707,i1655,2026-02-02 12:00 AM,2026-03-04 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 2/12/2026 part of amount $60778.50","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",1827,i1762,2026-03-02 12:00 AM,2026-04-01 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 03/10/2026 part of amount $11070.00.","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",1855,i1786,2026-03-06 12:00 AM,2026-04-05 12:00 AM,0.00,0.00,NON-BILLABLE,Filters are here in the shop \CRINDEPTH A/C MAINTENANCE FOR MARCH 2026/\CRIn-depth Service Including Filters 12 hrs,"INDEPTH A/C MAINTENANCE FOR MARCH 2026/\CRMaintenance completed by Pablo. \CRCleared drain line, cleaned drain pans, changed filters and checked all elect"
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",1967,i1891,2026-04-01 12:00 AM,2026-05-01 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 04/03/2026 part of amount $19475.50.","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",2088,i1992,2026-05-01 12:00 AM,2026-05-31 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 5/8/2026 part of $18381.00.","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",2223,i2108,2026-06-01 12:00 AM,2026-07-01 12:00 AM,400.00,400.00,OVERDUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 6/9/2026 part of amount $13857.22. \CR","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",2313,i2185,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,FILTER CHANGE FOR JUNE 2026/\CRFilter Change Service,FILTER CHANGE FOR JUNE 2026/\CRMaintenance completed by Gabriel. \CRFilter change completed.
"""Ballenisles CC-SE Crse, Golf Lrn/Resrms""",2388,i2247,2026-07-01 12:00 AM,2026-07-31 12:00 AM,400.00,400.00,DUE,"Paid RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms.\CRPaid ACH on 7/9/2026 part of amount $14143.25.","RSC Service Agreement Monthly invoice. \CRSE Course, Golf Learning Center/Restrooms."
Ballenisles CC-Sports/Pool Bldg,1609,i1556,2026-01-01 12:00 AM,2026-01-31 12:00 AM,3070.00,3070.00,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 01/9/2026 part of amount of $11070.00,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,1624,i1580,2026-01-06 12:00 AM,2026-02-05 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-AHU #17-CHEF'S OFFICE AREA-NOT COOLINGAND WALK IN FREEZER-FROZEN UP AND SCOTSMAN-ICE MACHINE-LEAKING/\CRRob emailed the service call.  \CR,SPORTS BUILDING-AHU #17-CHEF'S OFFICE AREA-NOT COOLINGAND WALK IN FREEZER-FROZEN UP AND SCOTSMAN-ICE MACHINE-LEAKING/\CR1/5/2026- found unit frozen like
Ballenisles CC-Sports/Pool Bldg,1641,i1588,2026-01-08 12:00 AM,2026-02-07 12:00 AM,4201.85,4201.85,OVERDUE,Paid SPORTS BUILDING-AHU #17-CHEF'S OFFICE AREA/$4201.85\CRNeed to replace leaking evaporator coil that is not under warranty.\CRPaid ACH on 1/29/2026 par,SPORTS BUILDING-AHU #17-CHEF'S OFFICE AREA/\CRReplaced evaporator coil for system. Started up and charged system.
Ballenisles CC-Sports/Pool Bldg,1644,i1612,2026-01-15 12:00 AM,2026-02-14 12:00 AM,0.00,0.00,NON-BILLABLE,WAITRESS STATION-DELFIELD COOLER-WARM/\CRReach in cooler warm,WAITRESS STATION-DELFIELD COOLER-WARM/\CRWaitress station Delfield cooler\CRUnit low on refrigerant. Added R290. Will need to return to leak search.\CR1/15
Ballenisles CC-Sports/Pool Bldg,1649,i1613,2026-01-14 12:00 AM,2026-02-13 12:00 AM,0.00,0.00,NON-BILLABLE,"HALLWAY UNIT #18-NO COOL, WALK IN FREEZER-FROZEN, AND MAIN CLUB REACH IN-TRIPPING GFI/","HALLWAY UNIT #18-NO COOL AND WALK IN FREEZER-FROZEN, AND MAIN CLUB REACH IN-TRIPPING GFI/\CRChecked a/c hallway #18. Unit east side of hallway. Return t"
Ballenisles CC-Sports/Pool Bldg,1672,i1617,2026-01-21 12:00 AM,2026-02-20 12:00 AM,0.00,0.00,NON-BILLABLE,POOL AREA/\CRIn-depth Service Including Filters 4 hrs and Ventilation Service.\CROAU #1-Belt: A54\CRRTU #3-Belt: A37\CRRTU #1-Direct Drive\CRRTU #2-Direct Drive,POOL AREA-INDEPTH A/C MAINTENANCE AND VENITLATION SERVICE FOR FEBRUARY 2026/\CR1/21/26\CRDrains cleared by Sammy/Robert.  \CR1/21/2026\CRVentilation service c
Ballenisles CC-Sports/Pool Bldg,1673,i1618,2026-01-21 12:00 AM,2026-02-20 12:00 AM,0.00,0.00,NON-BILLABLE,"Need to complete r/s service\CRSPORTS BUILDING/\CRIn-depth Service Including Filter, Refrigeration Service, and Ventilation .\CR","SPORTS BUILDING-INDEPTH A/C MAINTENANCE, REFRIGERATION, AND VENTILATION FOR FEBRUARY 2026/\CR1/20/26\CRCompleted drains by Robert/Sammy. \CR1/21/26\CRComplete"
Ballenisles CC-Sports/Pool Bldg,1675,i1622,2026-01-21 12:00 AM,2026-02-20 12:00 AM,0.00,0.00,NON-BILLABLE,POOL BUILDING-CABANA AREA-ICE MACHINE-NO ICE AND SPORTS KITCHEN-FLAKER-NOT WORKING/ \CRCheck ice machine at the pool.,POOL BUILDING-CABANA AREA-ICE MACHINE-NO ICE AND SPORTS KITCHEN-FLAKER-NOT WORKING/\CRPool ice machine-checked ice machine operation. Making ice in 14 m
Ballenisles CC-Sports/Pool Bldg,1690,i1637,2026-01-23 12:00 AM,2026-02-22 12:00 AM,0.00,0.00,NON-BILLABLE,"PASTRY SHOP AREA-A/C-NOT COOLING/\CRIris, the pastry shop ac is not cooling. Please send tech over as soon as you can please.","PASTRY SHOP AREA-A/C-NOT COOLING/\CRCheck system found off on auxiliary float switch. Cleared float switch, got unit running, checked drain. They were b"
Ballenisles CC-Sports/Pool Bldg,1695,i1643,2026-01-30 12:00 AM,2026-03-01 12:00 AM,7981.00,7981.00,OVERDUE,Paid 1- Lennox 4ton air conditioning system w/8kw electric heat.\CRINSTALLATION DETAILS\CRRemove & dispose of the existing 3ton system.  Install the above,LOWER HALLWAY A/C-#18/\CRInstalled 4-ton spilt system and started up. System running normal at this time.
Ballenisles CC-Sports/Pool Bldg,1698,i1648,2026-02-06 12:00 AM,2026-03-08 12:00 AM,2487.00,2487.00,OVERDUE,"Paid WAIT STATION/$2487.00\CRNeed to replace leaking evaporator coil, drier, and TXV.\CRPaid ACH on 2/12/2026 part of amount $60778.50","WAIT STATION/\CRInstall new evaporator, TXV, drier and added refrigerant."
Ballenisles CC-Sports/Pool Bldg,1705,i1653,2026-02-02 12:00 AM,2026-03-04 12:00 AM,3070.00,3070.00,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 2/12/2026 part of amount $60778.50,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,1648,i1678,2026-01-21 12:00 AM,2026-02-20 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-COLD ZONE-REPAIR LEAK ON DISCHARGE LINE/\CR,"SPORTS BUILDING-COLD ZONE-REPAIR LEAK ON DISCHARGE LINE/\CRCleaned and degreased master built cold zone. Checked for leaks, found one small leak on disc"
Ballenisles CC-Sports/Pool Bldg,1737,i1680,2026-02-10 12:00 AM,2026-03-12 12:00 AM,490.07,490.07,OVERDUE,Paid SPORTS BUILDING COOLER E/\CRNeed to replace worn-out door gasket with OEM part.\CRPaid ACH on 02/20/2026,SPORTS BUILDING COOLER E/\CRReplaced gasket.
Ballenisles CC-Sports/Pool Bldg,1745,i1686,2026-06-29 12:00 AM,2026-07-29 12:00 AM,94443.00,94443.00,PENDING,"Paid 50% Deposit 6 Trenton condensing units, multi refrigerant capable.\CRRemove & dispose of the existing Master Bilt condenser systems from the roof l",DEPOSIT FOR REFRIGERATION JOB 50%
Ballenisles CC-Sports/Pool Bldg,1762,i1715,2026-02-13 12:00 AM,2026-03-15 12:00 AM,0.00,0.00,NON-BILLABLE,POOL BAR AREA-ICE MACHINE-NO ICE/,POOL BAR AREA-ICE MACHINE-NO ICE/\CRCheck ice machine at pool bar upon arrival machine running time out freeze cycle 13 minutes defrost 2 minutes \CRNot s
Ballenisles CC-Sports/Pool Bldg,1823,i1758,2026-03-02 12:00 AM,2026-04-01 12:00 AM,3139.35,3139.35,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 03/10/2026 part of amount $11070.00.,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,1796,i1793,2026-03-06 12:00 AM,2026-04-05 12:00 AM,0.00,0.00,NON-BILLABLE,"POOL BUILDING-KIDS ROOM AREA-CEILING DAMAGE/\CRRob emailed service call. \CRIris, we had several ceiling tiles fall down yesterday in the pool building ki","POOL BUILDING-KIDS ROOM AREA-WATER LEAK, OA UNIT #1, RTU #3, AND MANITOWOC-ICE MACHINE/ \CRPool building water leak-checked drains all ok. \CRCheck OA #1\CR"
Ballenisles CC-Sports/Pool Bldg,1865,i1796,2026-03-09 12:00 AM,2026-04-08 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS COMPLEX-OAU #5-POSSIBLE FAN BELT ISSUE/\CRAnthony emailed the service call.,"SPORTS COMPLEX-OAU #5-POSSIBLE FAN BELT ISSUE/\CRCheck OA #5\CRReplaced spare belt and installed a contactor on blower. Restarted unit, all working normal"
Ballenisles CC-Sports/Pool Bldg,1876,i1842,2026-03-10 12:00 AM,2026-04-09 12:00 AM,145.00,145.00,OVERDUE,"Paid CABANA AREA-FRIDGE FREEZING UP/\CRAnthony emailed service call.\CRNo charge per Darryl 03/27/2026.\CRThey paid this, some how the invoice went out at $","CABANA AREA-FRIDGE FREEZING UP/\CRCheck cooler, found digital controller, not functioning. Eric got with turbo air. They're going to send their own warr"
Ballenisles CC-Sports/Pool Bldg,1912,i1861,2026-03-18 12:00 AM,2026-04-17 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-LAUNDRY AREA-AHU #20-NOT COOLING/,"SPORTS BUILDING-LAUNDRY AREA-AHU #20-NOT COOLING/\CRCheck laundry unit, found frozen up defrosted unit. Changed filter and restarted."
Ballenisles CC-Sports/Pool Bldg,1939,i1867,2026-03-30 12:00 AM,2026-04-29 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-PASTRY SHOP-BAKERY AREA-NOT COOLING AND UNIT #19-NOT RUNNING/\CRAnthony emailed the service call. \CR\CR\CR,SPORTS BUILDING-PASTRY SHOP-BAKERY AREA-NOT COOLING AND UNIT #19-NOT RUNNING/\CRAuxiliary pan full of water. Removed water restarted unit. Cleared drain
Ballenisles CC-Sports/Pool Bldg,1944,i1872,2026-04-01 12:00 AM,2026-05-01 12:00 AM,960.00,960.00,OVERDUE,Paid AHU 19- NEED TO REMOVE SENSOR FROM BREAKROOM AND RELOCATE SENSOR TO RETURN ABOVE CEILING WHERE RETURN IS. THIS WAS NEVER DONE DURING RENOVATION A,A/C ABOVE BAKERY-NEED TO RELOCATE SENSOR/\CRRemove sensor from break room. Installed on return grill of AHU-19 that does above the ceiling in the bakery
Ballenisles CC-Sports/Pool Bldg,1955,i1875,2026-04-02 12:00 AM,2026-05-02 12:00 AM,0.00,0.00,NON-BILLABLE,POOL AREA-FILTER CHANGE FOR APRIL 2026/\CRFilter Change Service \CROAU #1-Belt: A54\CRRTU #3-Belt: A37\CRRTU #1-Direct Drive\CRRTU #2-Direct Drive\CRRTU #4-Direct,"POOL AREA-FILTER CHANGE FOR APRIL 2026/\CRCompleted maintenance by Gabriel/Pablo. \CRCleared all drains, cleaned all pans, changed filters, and checked al"
Ballenisles CC-Sports/Pool Bldg,1956,i1876,2026-04-17 12:00 AM,2026-05-17 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-FILTER CHANGE AND ICE MACHINE SERVICE FOR APRIL 2026/\CRIce Machine Service and Filter Change Service,SPORTS BUILDING-FILTER CHANGE AND ICE MACHINE SERVICE FOR APRIL 2026/\CRJim completed ice machine(s) maintenance.\CRCharlie and Pablo completed the filter
Ballenisles CC-Sports/Pool Bldg,1972,i1896,2026-04-01 12:00 AM,2026-05-01 12:00 AM,3070.00,3070.00,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 04/03/2026 part of amount $19475.50.,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,1982,i1924,2026-04-10 12:00 AM,2026-05-10 12:00 AM,850.00,850.00,OVERDUE,REPAIR DUCT WORK/,SPORTS BUILDING LOWER HALLWAY/\CRRepaired broken duct. Added straps to support duct. Sealed ducts.
Ballenisles CC-Sports/Pool Bldg,1991,i1970,2026-04-06 12:00 AM,2026-05-06 12:00 AM,0.00,0.00,NON-BILLABLE,POOL BUILDING-OAU #1 AND SPORTS BUILDING-OAU #5-BOTH DOWN/\CRRob emailed the call. \CR\CR\CR,POOL BUILDING-OAU #1 AND SPORTS BUILDING-OAU #5-BOTH DOWN/\CRCheck OA#5-Trip in VFD reset. Motor very noisy. Will try to switch with spare motor downsta
Ballenisles CC-Sports/Pool Bldg,2067,i1974,2026-04-28 12:00 AM,2026-05-28 12:00 AM,0.00,0.00,NON-BILLABLE,A/C 22A & 22B-DOWN/\CR,"A/C 22A & 22B-DOWN/\CR22A could not find any problems with this unit, except not calling for cooling. Got in touch with Rob, he said it was an unoccupie"
Ballenisles CC-Sports/Pool Bldg,2090,i1994,2026-05-01 12:00 AM,2026-05-31 12:00 AM,3344.00,3344.00,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 5/8/2026 part of $18381.00.,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,2138,i2053,2026-05-11 12:00 AM,2026-06-10 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-PASTRY SHOP A/C-NOT COOLING/,"SPORTS BUILDING-PASTRY SHOP A/C-NOT COOLING/\CR05/11/2026\CREmergency pan was full of water. Doubled check to see if unit was frozen, but it was not. Vacu"
Ballenisles CC-Sports/Pool Bldg,2168,i2058,2026-05-19 12:00 AM,2026-06-18 12:00 AM,0.00,0.00,NON-BILLABLE,SPORT BUILDING-ARTISAN AREA-ICE MACHINE-DOWN/\CRNEED TO KEEP THE PART PER ERIC \CRPart is here in the shop 5/18/2026\CRRob emailed service call.,"SPORT BUILDING-ARTISAN AREA-ICE MACHINE-DOWN/\CRARTISAN AREA-ICE MACHINE-DOWN/\CRUpon arrival, machine was running. But bin was empty\CRWent through machine"
Ballenisles CC-Sports/Pool Bldg,2117,i2059,2026-05-05 12:00 AM,2026-06-04 12:00 AM,0.00,0.00,NON-BILLABLE,"POOL BUILDING AREA-OAU #1 AND RTU #2-HEAT DOESN'T WORK-SPACE 64 DEG, SOMETHING IS OVER COOLING/\CRRob emailed the service call","POOL BUILDING AREA-OAU #1 AND RTU #2-HEAT DOESN'T WORK-SPACE 64 DEG, SOMETHING IS OVER COOLING/\CR5/5\CRSpoke to Rob, he cant see what's going on with uni"
Ballenisles CC-Sports/Pool Bldg,2141,i2079,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,"SPORTS BUILDING-OAU #5-FAN RUNNING BUT NOT COOLING/\CRRob placed the call via email \CRAlso OAU 5 not cooling. We recycled power, fan came back on but not","SPORTS BUILDING-OAU #5-FAN RUNNING BUT NOT COOLING/\CRCheck OA #5\CR1st stage locking out on low pressure found hot gas bypassed, valve stuck open.\CRAlso f"
Ballenisles CC-Sports/Pool Bldg,2169,i2090,2026-05-19 12:00 AM,2026-06-18 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING AREA-ARTISAN AREA-ICE MACHINE-DOWN/\CR,"SPORTS BUILDING AREA-ARTISAN AREA-ICE MACHINE-DOWN/\CRUpon arrival, machine was running. But bin was empty\CRWent through machine operation could not find"
Ballenisles CC-Sports/Pool Bldg,2220,i2105,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRIn-depth Service Including Filters,"SPORTS BUILDING-INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance completed by Gabriel/Ritter. \CRCleared drain lines, cleaned drain pans, changed filt"
Ballenisles CC-Sports/Pool Bldg,2226,i2111,2026-06-01 12:00 AM,2026-07-01 12:00 AM,3344.00,3344.00,OVERDUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 6/9/2026 part of amount $13857.22. \CR,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,2234,i2121,2026-06-11 12:00 AM,2026-07-11 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-AHU #34-NOT COOLING/ELECTRICAL ROOM 89 DEGS/,SPORTS BUILDING-AHU #34-NOT COOLING/ELECTRICAL ROOM 89 DEGS/\CRChecked system #34. Unit out of refrigerant. Found leaky drier. Removed from inside conde
Ballenisles CC-Sports/Pool Bldg,2242,i2124,2026-06-02 12:00 AM,2026-07-02 12:00 AM,0.00,0.00,NON-BILLABLE,ARTISAN KITCHEN-HOT LINE-REACH IN #9-TOP RAIL NOT WORKING/\CRHotline cooler  #9-Top rail not working.,"ARTISAN KITCHEN-HOT LINE-REACH IN #9-TOP RAIL NOT WORKING/\CRHotline #9\CRFound top rail, not getting cold due to bad switch on front of box. Need to retu"
Ballenisles CC-Sports/Pool Bldg,2255,i2136,2026-06-05 12:00 AM,2026-07-05 12:00 AM,0.00,0.00,NON-BILLABLE,POOL AREA-INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CROAU #1-Belt: A54\CRRTU #3-Belt: A37\CRRTU #1-Direct Drive\CRRTU #2-Direct Drive\CRRTU #4-Direct Drive\CREF #3-4,"POOL AREA-INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance completed by Sammy/Robert. \CRCleared drain lines, cleaned drain pans, changed filters, and"
Ballenisles CC-Sports/Pool Bldg,2205,i2146,2026-05-28 12:00 AM,2026-06-27 12:00 AM,0.00,0.00,NON-BILLABLE,POOL BUILDING-CABANA AREA-FOOD REFRIG-NOT HOLDING TEMP/Pics are attached. \CRRob emailed the call.....  \CRThe cabana food fridge keeps freezing and the t,POOL BUILDING-CABANA AREA-FOOD REFRIG-NOT HOLDING TEMP/\CR5/28\CRBox is still under warranty. I called the manufacturer. They are sending their own techni
Ballenisles CC-Sports/Pool Bldg,2232,i2150,2026-06-04 12:00 AM,2026-07-04 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-LOOK AT THE FRESH AIR UNITS/NEED TO REPLACE THE FILTERS/\CRRob looking for a quote.,"SPORTS BUILDING-LOOK AT THE FRESH AIR UNITS/NEED TO REPLACE THE FILTERS/\CR6/2/2026\CRDid not take measurements, due to the Ballenisles maintenance staff"
Ballenisles CC-Sports/Pool Bldg,2269,i2153,2026-07-09 12:00 AM,2026-08-08 12:00 AM,650.00,650.00,DUE,Complete \CROA-3 FRESH AIR UNIT OUTSIDE AIR FILTERS/\CRNeed to replace missing filters with new washable aluminum mesh filters custom made to size.,OA-3 FRESH AIR UNIT OUTSIDE AIR FILTERS/\CRReplace missing filters with new washable aluminum mesh filters
Ballenisles CC-Sports/Pool Bldg,2274,i2157,2026-06-08 12:00 AM,2026-07-08 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-LAUNDRY AREA AND HOLE #7/,SPORTS BUILDING-LAUNDRY AREA AND HOLE #7/ \CRMike called about laundry being iced up on Saturday. Told me to come out Sunday. Had him shut disconnect of
Ballenisles CC-Sports/Pool Bldg,2240,i2188,2026-06-16 12:00 AM,2026-07-16 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-WALK IN COOLER BEHIND BAR-NOT WORKING PROPERLY/\CRRob emailed call.,SPORTS BUILDING-WALK IN COOLER BEHIND BAR-NOT WORKING PROPERLY/\CRWalk in cooler C behind bar 62*. Found system tripped on high pressure switch. Reset u
Ballenisles CC-Sports/Pool Bldg,2314,i2192,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,SPORTS BUILDING-ARTISAN AREA-6-BURNER-2 DRAWER REFRIG-NOT WORKING/\CRRob emailed service call.,"SPORTS BUILDING-ARTISAN AREA-6-BURNER-2 DRAWER REFRIG-NOT WORKING/\CR6/17\CRFound no power to unit. Started up, found compressor shorted. Need replacement"
Ballenisles CC-Sports/Pool Bldg,2317,i2193,2026-06-18 12:00 AM,2026-07-18 12:00 AM,1657.47,1657.47,DUE,"Paid ARTISAN AREA-6-BURNER-2 DRAWER REFRIG/\CRNeed to replace failed compressor, drier, & refrigerant. Vacuum and recharge to restore operation.\CRPaid AC","ARTISAN AREA-6-BURNER-2 DRAWER REFRIG/\CRReplaced failed compressor, drier, & refrigerant. Vacuumed and recharge to restore operation."
Ballenisles CC-Sports/Pool Bldg,2379,i2238,2026-07-01 12:00 AM,2026-07-31 12:00 AM,3344.00,3344.00,DUE,Paid Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.\CRPaid ACH on 7/9/2026 part of amount $14143.25.,Insured Maintenance Agreement monthly billing.\CRSports and Pool Building.
Ballenisles CC-Sports/Pool Bldg,2407,i2270,2026-07-06 12:00 AM,2026-08-05 12:00 AM,0.00,0.00,NON-BILLABLE,LAUNDRY AREA-A/C NO COOL/,LAUNDRY AREA-A/C NO COOL/ \CRFound condenser not running. Found control wire had fallen off contactor coil. Tightened terminal and reconnected. system r
Ballenisles CC-Sports/Pool Bldg,2412,i2272,2026-07-13 12:00 AM,2026-08-12 12:00 AM,255.11,255.11,DUE,Part here in the shop \CRPOOL BAR ICE MACHINE/\CRNeed to replace complete plastic cover grill face and filter that was damaged that is not covered under w,Install new filter gorilla assembly for ice machine\CR
Ballenisles CC-Sports/Pool Bldg,2397,i2279,2026-07-02 12:00 AM,2026-08-01 12:00 AM,25.00,25.00,DUE,POOL-CABANA-ICE MACHINE-NOT WORKING/\CR,POOL-CABANA-ICE MACHINE-NOT WORKING/\CRChecked ice machine at pool bar. Found float over filling the trough causing the ice machine to go off on a long
Ballenisles CC-Sports/Pool Bldg,2420,i2282,2026-07-07 12:00 AM,2026-08-06 12:00 AM,0.00,0.00,NON-BILLABLE,"Eric already ordered on 7/7/2026\CRSPORTS COMPLEX-OAU-#5-NOT WORKING/\CRI see #5 isn't cooling, building has a musty odor so we are probably getting too m","SPORTS COMPLEX-OAU-#5-NOT WORKING/\CROA #5\CRUnit was locked out, bad limit switch. Jumped out for now, disconnect heat. Ordered new switch.\CR"
Ballenisles CC-Sports/Pool Bldg,2356,i2297,2026-07-06 12:00 AM,2026-08-05 12:00 AM,0.00,0.00,PENDING,Emailed Eric to order on 07/06/2026\CRSPORTS BUILDING-VENTILATION FOR THE MONTH OF JULY 2026/\CRVentilation Service 8 hrs,SPORTS BUILDING-VENTILATION FOR THE MONTH OF JULY 2026/\CRMaintenance completed by Pablo. \CRVentilation completed on 7/6/2026. \CRNeed the following belts.
Ballenisles Country Club-Main,1579,i1541,2026-01-02 12:00 AM,2026-02-01 12:00 AM,0.00,0.00,NON-BILLABLE,SOUTH  COURSE #4-A/C-NOT COOLING AND TENNIS COMFORT STATION-ICE MACHINE- NOT WORKING/\CRRob placed the call via email.  \CRplease have tech out to check n,SOUTH  COURSE #4-A/C AND TENNIS COMFORT STATION-ICE MACHINE- NOT WORKING/\CRA/c not cooling-Checked customer concerns. Found a faulty CFM and saw some r
